Rad nr;DOM-tid (ms)
2993;141
2994;128
2995;150
2996;118
2997;111
2998;157
2999;146
3000;112
3001;115
3002;126
3003;124
3004;117
3005;147
3006;115
3007;113
3008;127
3009;138
3010;106
3011;115
3012;117
3013;147
3014;119
3015;131
3016;126
3017;121
3018;146
3019;179
3020;133
3021;94
3022;107
3023;132
3024;120
3025;108
3026;123
3027;123
3028;108
3029;169
3030;121
3031;114
3032;115
3033;113
3034;122
3035;238
3036;173
3037;130
3038;115
3039;107
3040;124
3041;120
3042;116
3043;123
3044;123
3045;128
3046;104
3047;138
3048;141
3049;124
3050;126
3051;121
3052;140
3053;138
3054;123
3055;112
3056;124
3057;153
3058;132
3059;124
3060;298
3061;131
3062;140
3063;115
3064;264
3065;145
3066;138
3067;190
3068;130
3069;140
3070;165
3071;241
3072;137
3073;154
3074;210
3075;146
3076;129
3077;131
3078;161
3079;144
3080;161
3081;169
3082;123
3083;177
3084;185
3085;150
3086;137
3087;122
3088;170
3089;171
3090;143
3091;179
3092;143
3093;110
3094;131
3095;154
3096;105
3097;114
3098;163
3099;121
3100;110
3101;169
3102;136
3103;119
3104;141
3105;147
3106;116
3107;118
3108;262
3109;158
3110;157
3111;118
3112;180
3113;182
3114;190
3115;202
3116;136
3117;133
3118;128
3119;147
3120;132
3121;153
3122;185
3123;147
3124;127
3125;162
3126;135
3127;220
3128;125
3129;183
3130;137
3131;123
3132;166
3133;143
3134;135
3135;131
3136;151
3137;170
3138;118
3139;203
3140;109
3141;127
3142;300
3143;114
3144;127
3145;129
3146;144
3147;112
3148;114
3149;152
3150;124
3151;117
3152;125
3153;139
3154;129
3155;150
3156;160
3157;166
3158;158
3159;194
3160;171
3161;176
3162;114
3163;168
3164;159
3165;142
3166;141
3167;174
3168;155
3169;182
3170;158
3171;155
3172;154
3173;204
3174;136
3175;147
3176;143
3177;248
3178;121
3179;151
3180;165
3181;158
3182;138
3183;192
3184;113
3185;159
3186;134
3187;185
3188;142
3189;130
3190;209
3191;132
3192;116
3193;135
3194;160
3195;124
3196;120
3197;149
3198;173
3199;130
3200;174
3201;165
3202;146
3203;143
3204;179
3205;142
3206;149
3207;161
3208;135
3209;237
3210;148
3211;149
3212;125
3213;129
3214;140
3215;167
3216;110
3217;125
3218;164
3219;129
3220;116
3221;223
3222;144
3223;124
3224;143
3225;117
3226;127
3227;122
3228;118
3229;135
3230;120
3231;157
3232;192
3233;134
3234;116
3235;146
3236;154
3237;125
3238;240
3239;190
3240;177
3241;193
3242;195
3243;200
3244;151
3245;195
3246;154
3247;125
3248;194
3249;116
3250;150
3251;123
3252;166
3253;162
3254;118
3255;188
3256;141
3257;151
3258;105
3259;139
3260;151
3261;108
3262;117
3263;141
3264;120
3265;132
3266;120
3267;119
3268;124
3269;136
3270;122
3271;141
3272;166
3273;146
3274;121
3275;109
3276;147
3277;136
3278;131
3279;223
3280;217
3281;194
3282;111
3283;142
3284;108
3285;107
3286;115
3287;128
3288;109
3289;119
3290;130
3291;123
3292;113
3293;166
3294;123
3295;154
3296;111
3297;120
3298;115
3299;113
3300;143
3301;111
3302;115
3303;119
3304;121
3305;127
3306;116
3307;141
3308;150
3309;129
3310;136
3311;132
3312;332
3313;114
3314;178
3315;140
3316;139
3317;123
3318;161
3319;124
3320;187
3321;125
3322;132
3323;123
3324;136
3325;159
3326;121
3327;110
3328;127
3329;135
3330;147
3331;190
3332;144
3333;138
3334;135
3335;232
3336;274
3337;138
3338;183
3339;136
3340;173
3341;188
3342;163
3343;129
3344;120
3345;158
3346;244
3347;160
3348;317
3349;168
3350;180
3351;167
3352;147
3353;153
3354;183
3355;314
3356;162
3357;142
3358;169
3359;138
3360;138
3361;185
3362;153
3363;146
3364;129
3365;173
3366;271
3367;150
3368;184
3369;199
3370;168
3371;172
3372;140
3373;129
3374;144
3375;187
3376;123
3377;125
3378;167
3379;112
3380;140
3381;167
3382;145
3383;121
3384;118
3385;138
3386;126
3387;119
3388;157
3389;123
3390;112
3391;121
3392;141
3393;121
3394;121
3395;170
3396;131
3397;149
3398;129
3399;118
3400;160
3401;178
3402;196
3403;138
3404;146
3405;157
3406;167
3407;135
3408;129
3409;243
3410;143
3411;131
3412;176
3413;233
3414;143
3415;143
3416;156
3417;165
3418;127
3419;172
3420;161
3421;130
3422;120
3423;166
3424;167
3425;143
3426;146
3427;118
3428;111
3429;123
3430;140
3431;130
3432;127
3433;175
3434;136
3435;121
3436;119
3437;141
3438;130
3439;140
3440;148
3441;148
3442;114
3443;129
3444;134
3445;116
3446;124
3447;165
3448;305
3449;129
3450;131
3451;153
3452;169
3453;129
3454;161
3455;163
3456;144
3457;150
3458;173
3459;158
3460;129
3461;191
3462;144
3463;161
3464;235
3465;127
3466;159
3467;127
3468;182
3469;139
3470;127
3471;164
3472;150
3473;142
3474;170
3475;175
3476;141
3477;131
3478;174
3479;128
3480;136
3481;202
3482;168
3483;148
3484;162
3485;254
3486;168
3487;146
3488;174
3489;119
3490;151
3491;144
3492;153
3493;171
3494;124
3495;180
3496;132
3497;126
3498;118
3499;144
3500;117
3501;134
3502;146
3503;114
3504;129
3505;153
3506;156
3507;125
3508;111
3509;154
3510;114
3511;124
3512;149
3513;116
3514;121
3515;116
3516;148
3517;117
3518;143
3519;145
3520;164
3521;151
3522;126
3523;176
3524;195
3525;235
3526;199
3527;176
3528;151
3529;200
3530;170
3531;150
3532;146
3533;167
3534;134
3535;131
3536;154
3537;152
3538;138
3539;129
3540;281
3541;220
3542;179
3543;151
3544;177
3545;176
3546;185
3547;247
3548;226
3549;206
3550;162
3551;157
3552;145
3553;166
3554;153
3555;169
3556;277
3557;215
3558;173
3559;141
3560;171
3561;150
3562;138
3563;201
3564;142
3565;128
3566;190
3567;371
3568;114
3569;194
3570;170
3571;188
3572;125
3573;130
3574;121
3575;123
3576;151
3577;117
3578;129
3579;156
3580;126
3581;145
3582;118
3583;162
3584;130
3585;127
3586;150
3587;382
3588;136
3589;159
3590;140
3591;157
3592;143
3593;197
3594;208
3595;151
3596;157
3597;152
3598;128
3599;176
3600;221
3601;218
3602;166
3603;193
3604;147
3605;132
3606;146
3607;167
3608;144
3609;146
3610;191
3611;164
3612;160
3613;152
3614;216
3615;153
3616;139
3617;260
3618;314
3619;242
3620;214
3621;146
3622;118
3623;148
3624;115
3625;133
3626;155
3627;144
3628;129
3629;138
3630;159
3631;139
3632;171
3633;147
3634;212
3635;148
3636;172
3637;160
3638;156
3639;113
3640;148
3641;132
3642;144
3643;125
3644;131
3645;161
3646;121
3647;152
3648;142
3649;133
3650;128
3651;128
3652;128
3653;124
3654;152
3655;132
3656;107
3657;122
3658;137
3659;152
3660;113
3661;130
3662;115
3663;120
3664;122
3665;118
3666;111
3667;125
3668;128
3669;118
3670;121
3671;112
3672;115
3673;104
3674;130
3675;110
3676;139
3677;143
3678;125
3679;250
3680;118
3681;101
3682;144
3683;132
3684;124
3685;138
3686;123
3687;141
3688;141
3689;125
3690;118
3691;233
3692;174
3693;124
3694;128
3695;132
3696;136
3697;104
3698;110
3699;122
3700;265
3701;281
3702;276
3703;235
3704;188
3705;168
3706;171
3707;146
3708;171
3709;307
3710;318
3711;214
3712;150
3713;197
3714;132
3715;135
3716;170
3717;178
3718;139
3719;240
3720;188
3721;171
3722;187
3723;194
3724;278
3725;298
3726;276
3727;254
3728;154
3729;204
3730;145
3731;214
3732;392
3733;268
3734;267
3735;368
3736;217
3737;206
3738;214
3739;278
3740;251
3741;265
3742;292
3743;252
3744;272
3745;319
3746;259
3747;362
3748;314
3749;343
3750;308
3751;357
3752;400
3753;283
3754;294
3755;306
3756;255
3757;284
3758;231
3759;251
3760;250
3761;370
3762;293
3763;277
3764;290
3765;255
3766;269
3767;335
3768;263
3769;379
3770;331
3771;208
3772;216
3773;279
3774;276
3775;213
3776;339
3777;287
3778;552
3779;384
3780;267
3781;347
3782;327
3783;388
3784;347
3785;377
3786;297
3787;301
3788;349
3789;280
3790;288
3791;275
3792;321
3793;267
3794;429
3795;272
3796;213
3797;167
3798;305
3799;261
3800;295
3801;304
3802;301
3803;254
3804;359
3805;355
3806;295
3807;318
3808;251
3809;291
3810;340
3811;314
3812;291
3813;331
3814;292
3815;269
3816;375
3817;309
3818;231
3819;399
3820;317
3821;461
3822;237
3823;368
3824;258
3825;308
3826;322
3827;343
3828;279
3829;370
3830;354
3831;284
3832;556
3833;379
3834;322
3835;476
3836;321
3837;317
3838;328
3839;310
3840;300
3841;539
3842;301
3843;256
3844;270
3845;241
3846;226
3847;280
3848;309
3849;234
3850;326
3851;287
3852;328
3853;366
3854;312
3855;335
3856;334
3857;336
3858;318
3859;531
3860;295
3861;284
3862;423
3863;295
3864;264
3865;416
3866;289
3867;436
3868;345
3869;305
3870;284
3871;672
3872;250
3873;370
3874;419
3875;295
3876;416
3877;384
3878;298
3879;275
3880;218
3881;378
3882;304
3883;304
3884;420
3885;322
3886;362
3887;271
3888;314
3889;257
3890;305
3891;282
3892;382
3893;283
3894;278
3895;406
3896;306
3897;303
3898;270
3899;324
3900;292
3901;302
3902;307
3903;299
3904;333
3905;379
3906;303
3907;291
3908;341
3909;258
3910;288
3911;312
3912;268
3913;336
3914;263
3915;323
3916;333
3917;309
3918;323
3919;235
3920;249
3921;340
3922;337
3923;332
3924;351
3925;554
3926;239
3927;308
3928;282
3929;306
3930;317
3931;305
3932;325
3933;305
3934;304
3935;280
3936;382
3937;352
3938;303
3939;397
3940;299
3941;338
3942;484
3943;289
3944;274
3945;453
3946;301
3947;265
3948;302
3949;294
3950;244
3951;307
3952;247
3953;293
3954;307
3955;258
3956;253
3957;271
3958;261
3959;373
3960;285
3961;364
3962;244
3963;263
3964;393
3965;375
3966;256
3967;293
3968;177
3969;251
3970;195
3971;240
3972;208
3973;265
3974;319
3975;253
3976;242
3977;351
3978;245
3979;293
3980;328
3981;224
3982;276
3983;346
3984;280
3985;447
3986;336
3987;521
3988;254
3989;277
3990;300
3991;335
3992;240
3993;243
3994;271
3995;225
3996;279
3997;304
3998;237
3999;395
4000;279
4001;405
4002;343
4003;502
4004;267
4005;422
4006;263
4007;171
4008;314
4009;316
4010;227
4011;304
4012;202
4013;243
4014;264
4015;288
4016;337
4017;276
4018;287
4019;227
4020;244
4021;252
4022;261
4023;263
4024;352
4025;282
4026;439
4027;288
4028;361
4029;250
4030;360
4031;287
4032;251
4033;285
4034;232
4035;293
4036;216
4037;250
4038;218
4039;275
4040;358
4041;248
4042;258
4043;367
4044;409
4045;328
4046;318
4047;344
4048;281
4049;306
4050;307
4051;311
4052;452
4053;311
4054;253
4055;299
4056;245
4057;244
4058;273
4059;279
4060;199
4061;233
4062;267
4063;331
4064;200
4065;261
4066;257
4067;227
4068;300
4069;230
4070;164
4071;207
4072;191
4073;188
4074;279
4075;236
4076;162
4077;146
4078;249
4079;170
4080;165
4081;162
4082;245
4083;246
4084;218
4085;159
4086;170
4087;130
4088;167
4089;240
4090;149
4091;185
4092;150
4093;154
4094;192
4095;338
4096;149
4097;142
4098;159
4099;178
4100;139
4101;150
4102;173
4103;205
4104;143
4105;180
4106;209
4107;166
4108;143
4109;254
4110;229
4111;161
4112;219
4113;201
4114;180
4115;197
4116;174
4117;162
4118;190
4119;173
4120;182
4121;176
4122;209
4123;222
4124;165
4125;172
4126;232
4127;164
4128;219
4129;223
4130;204
4131;190
4132;196
4133;232
4134;147
4135;160
4136;188
4137;153
4138;193
4139;142
4140;342
4141;159
4142;126
4143;131
4144;128
4145;137
4146;176
4147;120
4148;153
4149;160
4150;126
4151;118
4152;233
4153;138
4154;124
4155;170
4156;143
4157;119
4158;124
4159;148
4160;135
4161;133
4162;222
4163;148
4164;259
4165;159
4166;129
4167;153
4168;158
4169;192
4170;192
4171;145
4172;148
4173;161
4174;176
4175;143
4176;199
4177;142
4178;148
4179;146
4180;182
4181;207
4182;230
4183;227
4184;219
4185;143
4186;234
4187;192
4188;158
4189;159
4190;202
4191;177
4192;167
4193;197
4194;159
4195;170
4196;195
4197;149
4198;169
4199;166
4200;175
4201;176
4202;155
4203;280
4204;206
4205;193
4206;206
4207;212
4208;165
4209;133
4210;143
4211;139
4212;115
4213;218
4214;172
4215;232
4216;169
4217;138
4218;142
4219;148
4220;185
4221;140
4222;178
4223;178
4224;205
4225;144
4226;148
4227;178
4228;152
4229;126
4230;183
4231;175
4232;182
4233;156
4234;175
4235;177
4236;180
4237;183
4238;184
4239;158
4240;202
4241;175
4242;176
4243;172
4244;204
4245;165
4246;184
4247;158
4248;199
4249;164
4250;266
4251;175
4252;142
4253;177
4254;205
4255;211
4256;155
4257;150
4258;151
4259;110
4260;184
4261;150
4262;348
4263;142
4264;138
4265;189
4266;129
4267;139
4268;119
4269;116
4270;139
4271;153
4272;137
4273;124
4274;134
4275;130
4276;128
4277;164
4278;170
4279;154
4280;152
4281;170
4282;215
4283;184
4284;255
4285;240
4286;154
4287;166
4288;180
4289;177
4290;119
4291;202
4292;139
4293;186
4294;215
4295;151
4296;147
4297;148
4298;223
4299;217
4300;172
4301;198
4302;233
4303;304
4304;293
4305;461
4306;263
4307;304
4308;279
4309;230
4310;225
4311;203
4312;153
4313;170
4314;202
4315;148
4316;147
4317;124
4318;205
4319;157
4320;143
4321;216
4322;150
4323;166
4324;195
4325;186
4326;205
4327;165
4328;200
4329;185
4330;156
4331;174
4332;143
4333;156
4334;244
4335;180
4336;158
4337;156
4338;147
4339;151
4340;177
4341;186
4342;160
4343;171
4344;170
4345;166
4346;142
4347;139
4348;166
4349;150
4350;135
4351;232
4352;129
4353;151
4354;152
4355;145
4356;141
4357;138
4358;176
4359;109
4360;141
4361;154
4362;158
4363;156
4364;155
4365;176
4366;127
4367;135
4368;162
4369;171
4370;141
4371;126
4372;144
4373;124
4374;130
4375;164
4376;138
4377;118
4378;129
4379;166
4380;134
4381;125
4382;168
4383;117
4384;120
4385;124
4386;146
4387;117
4388;134
4389;150
4390;136
4391;125
4392;145
4393;138
4394;135
4395;120
4396;160
4397;171
4398;128
4399;150
4400;209
4401;203
4402;194
4403;163
4404;139
4405;130
4406;240
4407;130
4408;133
4409;139
4410;247
4411;128
4412;124
4413;173
4414;154
4415;135
4416;147
4417;133
4418;160
4419;160
4420;217
4421;261
4422;188
4423;219
4424;156
4425;160
4426;170
4427;200
4428;157
4429;132
4430;217
4431;173
4432;181
4433;174
4434;136
4435;183
4436;159
4437;242
4438;184
4439;184
4440;254
4441;145
4442;195
4443;179
4444;169
4445;177
4446;330
4447;342
4448;362
4449;292
4450;355
4451;195
4452;202
4453;193
4454;189
4455;162
4456;292
4457;217
4458;268
4459;300
4460;182
4461;163
4462;176
4463;174
4464;165
4465;153
4466;176
4467;148
4468;145
4469;132
4470;406
4471;135
4472;160
4473;143
4474;135
4475;130
4476;248
4477;164
4478;156
4479;172
4480;218
4481;186
4482;140
4483;172
4484;137
4485;146
4486;202
4487;129
4488;180
4489;158
4490;303
4491;203
4492;299
4493;340
4494;266
4495;273
4496;227
4497;158
4498;182
4499;251
4500;255
4501;163
4502;282
4503;274
4504;229
4505;195
4506;207
4507;246
4508;223
4509;346
4510;217
4511;149
4512;198
4513;137
4514;162
4515;158
4516;164
4517;144
4518;159
4519;159
4520;135
4521;138
4522;147
4523;140
4524;134
4525;139
4526;166
4527;179
4528;168
4529;258
4530;180
4531;193
4532;142
4533;161
4534;183
4535;258
4536;309
4537;282
4538;205
4539;258
4540;187
4541;202
4542;297
4543;268
4544;186
4545;167
4546;254
4547;241
4548;238
4549;217
4550;305
4551;279
4552;266
4553;271
4554;326
4555;284
4556;223
4557;293
4558;185
4559;306
4560;264
4561;138
4562;201
4563;192
4564;198
4565;248
4566;212
4567;260
4568;213
4569;231
4570;225
4571;199
4572;296
4573;166
4574;150
4575;190
4576;342
4577;148
4578;214
4579;160
4580;172
4581;156
4582;189
4583;170
4584;163
4585;141
4586;153
4587;161
4588;169
4589;140
4590;163
4591;174
4592;179
4593;135
4594;147
4595;210
4596;137
4597;145
4598;145
4599;146
4600;147
4601;167
4602;144
4603;130
4604;145
4605;136
4606;134
4607;142
4608;116
4609;161
4610;175
4611;135
4612;133
4613;146
4614;159
4615;132
4616;155
4617;178
4618;138
4619;158
4620;128
4621;135
4622;157
4623;150
4624;162
4625;137
4626;154
4627;147
4628;165
4629;419
4630;211
4631;151
4632;181
4633;171
4634;134
4635;133
4636;139
4637;187
4638;170
4639;210
4640;202
4641;187
4642;169
4643;254
4644;216
4645;139
4646;143
4647;170
4648;190
4649;161
4650;221
4651;140
4652;232
4653;157
4654;313
4655;217
4656;255
4657;230
4658;180
4659;224
4660;268
4661;309
4662;256
4663;279
4664;185
4665;235
4666;273
4667;247
4668;187
4669;175
4670;174
4671;160
4672;200
4673;190
4674;228
4675;196
4676;283
4677;270
4678;217
4679;255
4680;151
4681;168
4682;138
4683;187
4684;242
4685;212
4686;302
4687;268
4688;182
4689;226
4690;242
4691;219
4692;261
4693;205
4694;305
4695;160
4696;164
4697;178
4698;158
4699;206
4700;177
4701;133
4702;197
4703;158
4704;167
4705;166
4706;273
4707;189
4708;159
4709;167
4710;160
4711;134
4712;189
4713;180
4714;155
4715;157
4716;183
4717;165
4718;177
4719;326
4720;293
4721;270
4722;305
4723;327
4724;193
4725;167
4726;180
4727;167
4728;150
4729;262
4730;246
4731;231
4732;314
4733;219
4734;168
4735;268
4736;151
4737;143
4738;183
4739;195
4740;202
4741;201
4742;165
4743;177
4744;141
4745;156
4746;129
4747;174
4748;137
4749;175
4750;158
4751;136
4752;181
4753;160
4754;153
4755;149
4756;214
4757;146
4758;152
4759;187
4760;146
4761;169
4762;140
4763;151
4764;132
4765;132
4766;269
4767;144
4768;135
4769;164
4770;135
4771;134
4772;143
4773;151
4774;135
4775;139
4776;182
4777;127
4778;145
4779;146
4780;151
4781;140
4782;156
4783;159
4784;143
4785;153
4786;214
4787;135
4788;139
4789;138
4790;173
4791;163
4792;181
4793;224
4794;202
4795;165
4796;150
4797;185
4798;161
4799;143
4800;169
4801;132
4802;171
4803;194
4804;145
4805;171
4806;169
4807;170
4808;153
4809;133
4810;275
4811;252
4812;215
4813;285
4814;225
4815;215
4816;156
4817;265
4818;217
4819;186
4820;201
4821;210
4822;176
4823;222
4824;172
4825;242
4826;168
4827;211
4828;176
4829;163
4830;249
4831;253
4832;216
4833;272
4834;245
4835;184
4836;264
4837;215
4838;204
4839;281
4840;400
4841;264
4842;241
4843;212
4844;230
4845;134
4846;226
4847;195
4848;197
4849;397
4850;208
4851;200
4852;311
4853;203
4854;290
4855;257
4856;289
4857;195
4858;169
4859;184
4860;177
4861;133
4862;195
4863;170
4864;266
4865;159
4866;181
4867;178
4868;249
4869;337
4870;225
4871;263
4872;270
4873;157
4874;185
4875;150
4876;273
4877;174
4878;175
4879;262
4880;177
4881;180
4882;247
4883;147
4884;158
4885;152
4886;143
4887;139
4888;145
4889;194
4890;162
4891;125
4892;137
4893;212
4894;219
4895;148
4896;183
4897;411
4898;156
4899;177
4900;146
4901;144
4902;139
4903;157
4904;162
4905;151
4906;226
4907;135
4908;138
4909;156
4910;180
4911;150
4912;128
4913;155
4914;156
4915;131
4916;160
4917;140
4918;149
4919;131
4920;140
4921;144
4922;134
4923;146
4924;188
4925;179
4926;172
4927;193
4928;138
4929;152
4930;201
4931;152
4932;137
4933;165
4934;182
4935;163
4936;160
4937;300
4938;206
4939;141
4940;241
4941;127
4942;149
4943;129
4944;154
4945;140
4946;171
4947;227
4948;168
4949;163
4950;210
4951;331
4952;211
4953;223
4954;275
4955;211
4956;230
4957;223
4958;197
4959;176
4960;210
4961;218
4962;197
4963;169
4964;177
4965;193
4966;204
4967;213
4968;162
4969;330
4970;159
4971;144
4972;138
4973;186
4974;180
4975;136
4976;164
4977;165
4978;154
4979;160
4980;138
4981;213
4982;188
4983;216
4984;210
4985;133
4986;167
4987;220
4988;161
4989;179
4990;138
4991;179
4992;133
4993;130
4994;228
4995;245
4996;212
4997;223
4998;308
4999;284
5000;225
