Rad nr;DOM-tid (ms)
2993;286
2994;244
2995;237
2996;351
2997;242
2998;227
2999;238
3000;265
3001;198
3002;266
3003;233
3004;225
3005;257
3006;236
3007;244
3008;278
3009;297
3010;242
3011;236
3012;229
3013;233
3014;231
3015;350
3016;253
3017;228
3018;223
3019;220
3020;195
3021;254
3022;228
3023;214
3024;216
3025;216
3026;210
3027;228
3028;210
3029;225
3030;233
3031;222
3032;207
3033;209
3034;204
3035;209
3036;221
3037;219
3038;209
3039;213
3040;207
3041;218
3042;266
3043;241
3044;253
3045;228
3046;233
3047;220
3048;205
3049;239
3050;273
3051;319
3052;250
3053;234
3054;246
3055;252
3056;242
3057;221
3058;244
3059;245
3060;235
3061;323
3062;226
3063;221
3064;351
3065;283
3066;272
3067;339
3068;265
3069;299
3070;283
3071;296
3072;297
3073;282
3074;292
3075;356
3076;262
3077;273
3078;363
3079;302
3080;285
3081;247
3082;308
3083;355
3084;394
3085;376
3086;339
3087;310
3088;293
3089;283
3090;246
3091;288
3092;281
3093;320
3094;273
3095;297
3096;371
3097;348
3098;269
3099;301
3100;319
3101;297
3102;291
3103;330
3104;286
3105;261
3106;299
3107;348
3108;286
3109;283
3110;276
3111;310
3112;273
3113;312
3114;304
3115;260
3116;267
3117;351
3118;277
3119;305
3120;289
3121;308
3122;342
3123;417
3124;302
3125;348
3126;351
3127;257
3128;270
3129;257
3130;229
3131;270
3132;296
3133;252
3134;237
3135;266
3136;232
3137;216
3138;244
3139;249
3140;229
3141;226
3142;277
3143;276
3144;264
3145;240
3146;305
3147;262
3148;258
3149;273
3150;252
3151;304
3152;277
3153;302
3154;283
3155;283
3156;313
3157;301
3158;280
3159;243
3160;241
3161;251
3162;257
3163;288
3164;235
3165;258
3166;296
3167;292
3168;302
3169;280
3170;272
3171;265
3172;278
3173;320
3174;277
3175;379
3176;280
3177;320
3178;263
3179;276
3180;279
3181;261
3182;268
3183;375
3184;320
3185;328
3186;274
3187;289
3188;276
3189;299
3190;307
3191;256
3192;266
3193;233
3194;229
3195;219
3196;252
3197;241
3198;225
3199;257
3200;240
3201;269
3202;243
3203;244
3204;238
3205;244
3206;266
3207;256
3208;246
3209;230
3210;247
3211;238
3212;218
3213;297
3214;269
3215;344
3216;340
3217;317
3218;271
3219;279
3220;296
3221;288
3222;262
3223;326
3224;288
3225;301
3226;281
3227;295
3228;288
3229;283
3230;300
3231;238
3232;319
3233;342
3234;247
3235;287
3236;243
3237;250
3238;249
3239;235
3240;260
3241;247
3242;264
3243;264
3244;284
3245;227
3246;236
3247;298
3248;236
3249;220
3250;296
3251;247
3252;243
3253;303
3254;283
3255;271
3256;370
3257;344
3258;286
3259;311
3260;234
3261;266
3262;340
3263;347
3264;291
3265;278
3266;251
3267;286
3268;339
3269;282
3270;227
3271;347
3272;336
3273;305
3274;322
3275;313
3276;271
3277;281
3278;229
3279;242
3280;255
3281;216
3282;279
3283;321
3284;254
3285;230
3286;263
3287;277
3288;245
3289;273
3290;294
3291;248
3292;249
3293;444
3294;292
3295;309
3296;278
3297;276
3298;348
3299;387
3300;416
3301;423
3302;320
3303;348
3304;308
3305;265
3306;250
3307;337
3308;458
3309;446
3310;312
3311;287
3312;323
3313;358
3314;293
3315;319
3316;283
3317;332
3318;303
3319;304
3320;274
3321;384
3322;305
3323;273
3324;343
3325;287
3326;230
3327;329
3328;266
3329;262
3330;284
3331;330
3332;317
3333;355
3334;280
3335;355
3336;299
3337;262
3338;285
3339;265
3340;245
3341;231
3342;265
3343;283
3344;235
3345;287
3346;239
3347;242
3348;249
3349;247
3350;234
3351;248
3352;242
3353;227
3354;249
3355;296
3356;238
3357;264
3358;243
3359;247
3360;267
3361;229
3362;215
3363;223
3364;271
3365;212
3366;229
3367;225
3368;234
3369;208
3370;237
3371;230
3372;226
3373;236
3374;231
3375;265
3376;277
3377;245
3378;230
3379;229
3380;271
3381;244
3382;248
3383;251
3384;252
3385;271
3386;287
3387;254
3388;303
3389;251
3390;232
3391;281
3392;285
3393;243
3394;265
3395;237
3396;240
3397;290
3398;260
3399;278
3400;270
3401;344
3402;326
3403;335
3404;281
3405;381
3406;341
3407;322
3408;239
3409;311
3410;300
3411;268
3412;432
3413;365
3414;295
3415;370
3416;363
3417;288
3418;346
3419;287
3420;287
3421;318
3422;333
3423;291
3424;281
3425;345
3426;318
3427;288
3428;376
3429;368
3430;290
3431;279
3432;293
3433;292
3434;272
3435;267
3436;361
3437;308
3438;339
3439;292
3440;304
3441;330
3442;323
3443;288
3444;287
3445;246
3446;257
3447;373
3448;425
3449;328
3450;304
3451;342
3452;333
3453;331
3454;279
3455;342
3456;327
3457;299
3458;350
3459;387
3460;302
3461;295
3462;259
3463;317
3464;290
3465;312
3466;247
3467;309
3468;272
3469;347
3470;300
3471;323
3472;346
3473;277
3474;395
3475;288
3476;261
3477;331
3478;330
3479;313
3480;274
3481;297
3482;291
3483;326
3484;296
3485;261
3486;300
3487;325
3488;432
3489;470
3490;317
3491;359
3492;311
3493;363
3494;340
3495;331
3496;283
3497;325
3498;329
3499;312
3500;316
3501;273
3502;277
3503;320
3504;284
3505;307
3506;296
3507;316
3508;313
3509;333
3510;323
3511;298
3512;272
3513;245
3514;339
3515;307
3516;268
3517;265
3518;278
3519;260
3520;225
3521;260
3522;254
3523;280
3524;295
3525;265
3526;234
3527;337
3528;301
3529;273
3530;293
3531;309
3532;274
3533;293
3534;301
3535;347
3536;346
3537;275
3538;334
3539;346
3540;286
3541;335
3542;340
3543;333
3544;305
3545;334
3546;280
3547;262
3548;350
3549;324
3550;310
3551;300
3552;244
3553;236
3554;255
3555;258
3556;231
3557;237
3558;242
3559;283
3560;332
3561;269
3562;281
3563;292
3564;292
3565;260
3566;246
3567;262
3568;227
3569;277
3570;264
3571;272
3572;321
3573;354
3574;339
3575;331
3576;329
3577;372
3578;317
3579;329
3580;275
3581;310
3582;292
3583;310
3584;293
3585;484
3586;427
3587;312
3588;329
3589;334
3590;310
3591;295
3592;427
3593;286
3594;325
3595;368
3596;282
3597;365
3598;310
3599;310
3600;296
3601;333
3602;309
3603;348
3604;369
3605;510
3606;359
3607;281
3608;283
3609;369
3610;338
3611;330
3612;369
3613;354
3614;298
3615;374
3616;274
3617;266
3618;344
3619;356
3620;384
3621;312
3622;359
3623;282
3624;312
3625;302
3626;330
3627;342
3628;328
3629;349
3630;328
3631;286
3632;314
3633;272
3634;294
3635;272
3636;265
3637;290
3638;259
3639;271
3640;342
3641;309
3642;343
3643;293
3644;299
3645;317
3646;270
3647;292
3648;263
3649;305
3650;379
3651;331
3652;292
3653;307
3654;410
3655;347
3656;349
3657;366
3658;299
3659;357
3660;289
3661;334
3662;328
3663;309
3664;339
3665;293
3666;340
3667;306
3668;307
3669;290
3670;320
3671;352
3672;303
3673;282
3674;323
3675;301
3676;270
3677;288
3678;239
3679;251
3680;258
3681;240
3682;275
3683;280
3684;255
3685;237
3686;263
3687;258
3688;243
3689;260
3690;267
3691;257
3692;279
3693;281
3694;258
3695;287
3696;267
3697;272
3698;272
3699;245
3700;233
3701;253
3702;238
3703;233
3704;242
3705;238
3706;252
3707;289
3708;259
3709;227
3710;294
3711;239
3712;254
3713;239
3714;247
3715;252
3716;257
3717;248
3718;256
3719;269
3720;250
3721;309
3722;289
3723;263
3724;265
3725;262
3726;251
3727;264
3728;255
3729;247
3730;284
3731;290
3732;314
3733;294
3734;290
3735;278
3736;272
3737;251
3738;256
3739;261
3740;312
3741;322
3742;368
3743;492
3744;290
3745;352
3746;336
3747;357
3748;336
3749;369
3750;349
3751;292
3752;349
3753;355
3754;345
3755;366
3756;308
3757;297
3758;344
3759;313
3760;273
3761;307
3762;315
3763;303
3764;386
3765;321
3766;296
3767;339
3768;344
3769;369
3770;280
3771;370
3772;425
3773;307
3774;309
3775;363
3776;396
3777;287
3778;261
3779;274
3780;284
3781;307
3782;349
3783;350
3784;335
3785;344
3786;317
3787;310
3788;372
3789;299
3790;314
3791;301
3792;294
3793;323
3794;312
3795;360
3796;305
3797;323
3798;323
3799;334
3800;292
3801;312
3802;363
3803;299
3804;338
3805;260
3806;251
3807;279
3808;249
3809;267
3810;259
3811;285
3812;252
3813;269
3814;256
3815;291
3816;305
3817;275
3818;280
3819;327
3820;253
3821;259
3822;302
3823;318
3824;341
3825;379
3826;398
3827;369
3828;391
3829;329
3830;355
3831;468
3832;370
3833;333
3834;311
3835;310
3836;321
3837;306
3838;309
3839;393
3840;286
3841;306
3842;351
3843;344
3844;301
3845;298
3846;243
3847;254
3848;299
3849;252
3850;267
3851;280
3852;264
3853;314
3854;351
3855;273
3856;284
3857;263
3858;237
3859;247
3860;283
3861;265
3862;255
3863;324
3864;309
3865;345
3866;421
3867;324
3868;341
3869;403
3870;333
3871;317
3872;309
3873;298
3874;446
3875;396
3876;361
3877;350
3878;474
3879;401
3880;366
3881;267
3882;304
3883;407
3884;447
3885;319
3886;349
3887;334
3888;304
3889;365
3890;327
3891;324
3892;318
3893;321
3894;351
3895;350
3896;330
3897;300
3898;337
3899;341
3900;335
3901;322
3902;343
3903;380
3904;272
3905;272
3906;294
3907;290
3908;261
3909;291
3910;275
3911;305
3912;279
3913;266
3914;271
3915;284
3916;270
3917;309
3918;284
3919;260
3920;274
3921;321
3922;252
3923;291
3924;288
3925;276
3926;293
3927;350
3928;332
3929;292
3930;360
3931;346
3932;345
3933;348
3934;369
3935;332
3936;350
3937;317
3938;359
3939;335
3940;351
3941;324
3942;305
3943;301
3944;379
3945;325
3946;269
3947;370
3948;355
3949;328
3950;306
3951;347
3952;306
3953;347
3954;352
3955;351
3956;406
3957;335
3958;342
3959;314
3960;310
3961;371
3962;297
3963;364
3964;394
3965;403
3966;263
3967;348
3968;281
3969;310
3970;280
3971;276
3972;296
3973;275
3974;294
3975;273
3976;291
3977;281
3978;278
3979;291
3980;288
3981;274
3982;309
3983;303
3984;240
3985;270
3986;321
3987;361
3988;279
3989;356
3990;389
3991;314
3992;309
3993;413
3994;498
3995;361
3996;419
3997;476
3998;395
3999;424
4000;361
4001;437
4002;393
4003;362
4004;367
4005;425
4006;282
4007;285
4008;270
4009;277
4010;300
4011;297
4012;268
4013;275
4014;246
4015;288
4016;292
4017;310
4018;300
4019;337
4020;268
4021;294
4022;289
4023;288
4024;275
4025;266
4026;261
4027;327
4028;313
4029;304
4030;387
4031;334
4032;305
4033;358
4034;311
4035;329
4036;378
4037;340
4038;277
4039;331
4040;311
4041;381
4042;404
4043;305
4044;361
4045;411
4046;328
4047;399
4048;357
4049;416
4050;385
4051;460
4052;339
4053;403
4054;336
4055;378
4056;402
4057;344
4058;373
4059;336
4060;378
4061;331
4062;324
4063;336
4064;382
4065;327
4066;348
4067;367
4068;268
4069;296
4070;302
4071;333
4072;282
4073;273
4074;261
4075;277
4076;297
4077;262
4078;264
4079;293
4080;273
4081;263
4082;327
4083;306
4084;277
4085;356
4086;330
4087;275
4088;294
4089;293
4090;250
4091;273
4092;255
4093;337
4094;269
4095;261
4096;251
4097;314
4098;275
4099;272
4100;283
4101;237
4102;247
4103;294
4104;274
4105;302
4106;256
4107;305
4108;282
4109;294
4110;287
4111;337
4112;300
4113;266
4114;285
4115;317
4116;266
4117;289
4118;293
4119;278
4120;278
4121;263
4122;273
4123;263
4124;291
4125;278
4126;283
4127;292
4128;308
4129;346
4130;388
4131;349
4132;389
4133;457
4134;334
4135;400
4136;358
4137;377
4138;325
4139;319
4140;309
4141;456
4142;343
4143;360
4144;402
4145;406
4146;472
4147;373
4148;337
4149;429
4150;379
4151;328
4152;498
4153;450
4154;504
4155;366
4156;321
4157;379
4158;423
4159;448
4160;346
4161;327
4162;316
4163;410
4164;297
4165;329
4166;340
4167;330
4168;328
4169;362
4170;363
4171;425
4172;358
4173;315
4174;367
4175;338
4176;317
4177;417
4178;365
4179;307
4180;325
4181;445
4182;420
4183;396
4184;330
4185;443
4186;409
4187;294
4188;351
4189;264
4190;268
4191;289
4192;339
4193;299
4194;294
4195;338
4196;290
4197;294
4198;306
4199;389
4200;267
4201;251
4202;322
4203;315
4204;282
4205;285
4206;308
4207;313
4208;380
4209;330
4210;367
4211;382
4212;320
4213;348
4214;349
4215;314
4216;420
4217;310
4218;305
4219;392
4220;292
4221;395
4222;441
4223;357
4224;373
4225;426
4226;330
4227;427
4228;409
4229;334
4230;403
4231;331
4232;380
4233;362
4234;370
4235;348
4236;406
4237;409
4238;354
4239;409
4240;329
4241;344
4242;364
4243;405
4244;426
4245;329
4246;374
4247;430
4248;315
4249;353
4250;341
4251;329
4252;325
4253;324
4254;368
4255;445
4256;380
4257;329
4258;353
4259;344
4260;323
4261;366
4262;361
4263;353
4264;333
4265;517
4266;432
4267;298
4268;289
4269;400
4270;269
4271;298
4272;429
4273;458
4274;352
4275;339
4276;369
4277;345
4278;340
4279;359
4280;362
4281;374
4282;316
4283;382
4284;313
4285;347
4286;342
4287;354
4288;275
4289;352
4290;294
4291;294
4292;284
4293;368
4294;282
4295;306
4296;289
4297;298
4298;299
4299;281
4300;305
4301;365
4302;290
4303;303
4304;287
4305;325
4306;330
4307;309
4308;312
4309;343
4310;343
4311;286
4312;388
4313;378
4314;274
4315;285
4316;330
4317;314
4318;295
4319;281
4320;268
4321;345
4322;274
4323;307
4324;311
4325;282
4326;284
4327;408
4328;449
4329;327
4330;390
4331;425
4332;402
4333;466
4334;375
4335;392
4336;404
4337;336
4338;417
4339;447
4340;344
4341;342
4342;330
4343;327
4344;341
4345;339
4346;323
4347;375
4348;319
4349;343
4350;437
4351;321
4352;411
4353;404
4354;336
4355;306
4356;324
4357;437
4358;358
4359;391
4360;322
4361;486
4362;351
4363;402
4364;369
4365;375
4366;392
4367;379
4368;319
4369;366
4370;354
4371;489
4372;383
4373;482
4374;458
4375;406
4376;363
4377;396
4378;378
4379;382
4380;378
4381;305
4382;356
4383;463
4384;363
4385;377
4386;367
4387;277
4388;318
4389;290
4390;270
4391;303
4392;282
4393;295
4394;349
4395;325
4396;280
4397;358
4398;298
4399;284
4400;326
4401;374
4402;268
4403;306
4404;258
4405;332
4406;378
4407;436
4408;341
4409;339
4410;353
4411;491
4412;452
4413;376
4414;510
4415;400
4416;329
4417;395
4418;426
4419;315
4420;384
4421;298
4422;376
4423;462
4424;428
4425;398
4426;373
4427;485
4428;390
4429;361
4430;298
4431;335
4432;312
4433;276
4434;320
4435;309
4436;264
4437;284
4438;301
4439;285
4440;370
4441;352
4442;304
4443;315
4444;273
4445;393
4446;349
4447;386
4448;394
4449;431
4450;332
4451;419
4452;424
4453;370
4454;344
4455;349
4456;368
4457;423
4458;337
4459;373
4460;373
4461;312
4462;331
4463;501
4464;385
4465;378
4466;365
4467;431
4468;366
4469;352
4470;432
4471;478
4472;342
4473;464
4474;401
4475;427
4476;453
4477;327
4478;408
4479;409
4480;366
4481;348
4482;345
4483;375
4484;418
4485;327
4486;276
4487;302
4488;271
4489;303
4490;266
4491;277
4492;315
4493;395
4494;297
4495;351
4496;353
4497;319
4498;324
4499;291
4500;339
4501;374
4502;379
4503;338
4504;409
4505;403
4506;378
4507;438
4508;489
4509;395
4510;356
4511;432
4512;440
4513;425
4514;392
4515;384
4516;334
4517;389
4518;410
4519;477
4520;449
4521;351
4522;328
4523;438
4524;355
4525;392
4526;343
4527;314
4528;349
4529;344
4530;293
4531;435
4532;359
4533;342
4534;333
4535;372
4536;339
4537;427
4538;399
4539;329
4540;410
4541;389
4542;466
4543;489
4544;427
4545;440
4546;387
4547;367
4548;325
4549;303
4550;413
4551;396
4552;374
4553;462
4554;409
4555;318
4556;435
4557;374
4558;365
4559;509
4560;476
4561;413
4562;336
4563;287
4564;331
4565;294
4566;300
4567;312
4568;298
4569;319
4570;308
4571;347
4572;316
4573;356
4574;287
4575;287
4576;317
4577;299
4578;293
4579;298
4580;351
4581;351
4582;315
4583;289
4584;263
4585;334
4586;260
4587;270
4588;262
4589;347
4590;270
4591;280
4592;270
4593;274
4594;337
4595;300
4596;254
4597;260
4598;277
4599;280
4600;293
4601;279
4602;307
4603;345
4604;340
4605;290
4606;395
4607;321
4608;341
4609;298
4610;297
4611;344
4612;316
4613;289
4614;304
4615;312
4616;292
4617;347
4618;385
4619;311
4620;326
4621;296
4622;318
4623;294
4624;340
4625;358
4626;332
4627;362
4628;473
4629;501
4630;418
4631;421
4632;373
4633;513
4634;356
4635;383
4636;410
4637;429
4638;322
4639;405
4640;358
4641;333
4642;393
4643;356
4644;439
4645;332
4646;430
4647;409
4648;430
4649;371
4650;461
4651;369
4652;339
4653;392
4654;303
4655;362
4656;355
4657;356
4658;498
4659;405
4660;288
4661;410
4662;424
4663;461
4664;353
4665;360
4666;401
4667;415
4668;409
4669;432
4670;423
4671;444
4672;452
4673;467
4674;374
4675;453
4676;355
4677;377
4678;325
4679;377
4680;453
4681;382
4682;418
4683;430
4684;390
4685;375
4686;412
4687;319
4688;374
4689;404
4690;410
4691;432
4692;374
4693;402
4694;467
4695;350
4696;319
4697;341
4698;301
4699;352
4700;379
4701;471
4702;413
4703;350
4704;378
4705;443
4706;319
4707;370
4708;381
4709;477
4710;509
4711;390
4712;367
4713;471
4714;524
4715;559
4716;534
4717;423
4718;475
4719;356
4720;294
4721;318
4722;317
4723;309
4724;298
4725;304
4726;316
4727;337
4728;307
4729;283
4730;315
4731;321
4732;315
4733;405
4734;317
4735;354
4736;287
4737;332
4738;341
4739;407
4740;388
4741;428
4742;376
4743;326
4744;341
4745;299
4746;340
4747;447
4748;477
4749;392
4750;504
4751;344
4752;390
4753;381
4754;353
4755;383
4756;336
4757;504
4758;318
4759;292
4760;373
4761;329
4762;280
4763;318
4764;292
4765;292
4766;331
4767;291
4768;305
4769;291
4770;309
4771;358
4772;307
4773;306
4774;295
4775;354
4776;310
4777;311
4778;328
4779;344
4780;402
4781;349
4782;448
4783;435
4784;363
4785;354
4786;389
4787;485
4788;484
4789;485
4790;456
4791;409
4792;372
4793;369
4794;414
4795;393
4796;334
4797;375
4798;402
4799;384
4800;440
4801;422
4802;441
4803;407
4804;373
4805;337
4806;352
4807;324
4808;379
4809;375
4810;350
4811;431
4812;411
4813;404
4814;329
4815;381
4816;304
4817;382
4818;315
4819;359
4820;351
4821;402
4822;447
4823;518
4824;480
4825;476
4826;463
4827;527
4828;388
4829;517
4830;425
4831;482
4832;453
4833;346
4834;422
4835;406
4836;346
4837;296
4838;338
4839;333
4840;289
4841;330
4842;349
4843;328
4844;308
4845;332
4846;365
4847;360
4848;353
4849;313
4850;306
4851;537
4852;324
4853;308
4854;297
4855;389
4856;305
4857;450
4858;495
4859;494
4860;376
4861;418
4862;363
4863;451
4864;363
4865;348
4866;320
4867;502
4868;528
4869;488
4870;522
4871;545
4872;578
4873;446
4874;529
4875;504
4876;383
4877;341
4878;326
4879;353
4880;288
4881;323
4882;326
4883;341
4884;302
4885;317
4886;502
4887;336
4888;319
4889;300
4890;304
4891;294
4892;292
4893;319
4894;314
4895;410
4896;368
4897;434
4898;323
4899;428
4900;393
4901;345
4902;375
4903;336
4904;385
4905;458
4906;498
4907;555
4908;539
4909;496
4910;492
4911;412
4912;470
4913;391
4914;355
4915;491
4916;380
4917;367
4918;470
4919;480
4920;396
4921;351
4922;344
4923;462
4924;387
4925;380
4926;436
4927;379
4928;356
4929;370
4930;383
4931;426
4932;455
4933;345
4934;392
4935;360
4936;411
4937;452
4938;388
4939;374
4940;455
4941;360
4942;507
4943;468
4944;417
4945;525
4946;386
4947;378
4948;409
4949;410
4950;424
4951;423
4952;321
4953;343
4954;397
4955;351
4956;346
4957;311
4958;510
4959;393
4960;321
4961;403
4962;413
4963;361
4964;320
4965;320
4966;321
4967;440
4968;350
4969;355
4970;340
4971;310
4972;427
4973;414
4974;384
4975;431
4976;346
4977;420
4978;434
4979;439
4980;375
4981;411
4982;436
4983;373
4984;505
4985;467
4986;416
4987;412
4988;348
4989;389
4990;462
4991;393
4992;361
4993;456
4994;476
4995;381
4996;387
4997;386
4998;477
4999;380
5000;487
