Rad nr;DOM-tid (ms)
2993;137
2994;148
2995;106
2996;130
2997;130
2998;137
2999;144
3000;127
3001;135
3002;139
3003;141
3004;149
3005;127
3006;129
3007;132
3008;125
3009;145
3010;134
3011;134
3012;143
3013;150
3014;148
3015;131
3016;149
3017;133
3018;128
3019;135
3020;139
3021;140
3022;138
3023;133
3024;128
3025;150
3026;137
3027;160
3028;113
3029;139
3030;126
3031;129
3032;156
3033;161
3034;238
3035;125
3036;138
3037;125
3038;132
3039;119
3040;128
3041;150
3042;130
3043;119
3044;207
3045;133
3046;116
3047;129
3048;125
3049;134
3050;138
3051;133
3052;131
3053;135
3054;122
3055;131
3056;133
3057;136
3058;117
3059;131
3060;140
3061;131
3062;137
3063;173
3064;133
3065;137
3066;128
3067;129
3068;141
3069;136
3070;133
3071;130
3072;157
3073;128
3074;137
3075;114
3076;138
3077;129
3078;143
3079;142
3080;146
3081;166
3082;141
3083;128
3084;146
3085;157
3086;126
3087;105
3088;133
3089;129
3090;135
3091;136
3092;130
3093;146
3094;143
3095;133
3096;132
3097;135
3098;146
3099;135
3100;153
3101;131
3102;145
3103;127
3104;152
3105;130
3106;127
3107;135
3108;155
3109;126
3110;134
3111;132
3112;142
3113;131
3114;126
3115;130
3116;138
3117;136
3118;121
3119;139
3120;139
3121;144
3122;140
3123;134
3124;138
3125;178
3126;133
3127;163
3128;135
3129;130
3130;132
3131;126
3132;165
3133;144
3134;132
3135;176
3136;142
3137;156
3138;152
3139;131
3140;134
3141;137
3142;141
3143;139
3144;135
3145;136
3146;328
3147;117
3148;150
3149;153
3150;165
3151;134
3152;121
3153;129
3154;261
3155;137
3156;141
3157;126
3158;119
3159;138
3160;138
3161;153
3162;156
3163;148
3164;136
3165;158
3166;141
3167;127
3168;137
3169;149
3170;261
3171;137
3172;130
3173;141
3174;144
3175;153
3176;133
3177;135
3178;160
3179;138
3180;132
3181;133
3182;141
3183;138
3184;137
3185;127
3186;131
3187;130
3188;133
3189;145
3190;176
3191;138
3192;127
3193;135
3194;125
3195;119
3196;153
3197;147
3198;133
3199;148
3200;143
3201;133
3202;152
3203;138
3204;156
3205;135
3206;159
3207;139
3208;137
3209;137
3210;135
3211;135
3212;129
3213;144
3214;158
3215;153
3216;145
3217;160
3218;132
3219;130
3220;136
3221;149
3222;147
3223;133
3224;134
3225;125
3226;136
3227;132
3228;130
3229;132
3230;134
3231;142
3232;138
3233;128
3234;126
3235;130
3236;130
3237;138
3238;134
3239;143
3240;131
3241;130
3242;137
3243;140
3244;135
3245;142
3246;133
3247;115
3248;164
3249;111
3250;116
3251;142
3252;135
3253;130
3254;138
3255;147
3256;137
3257;125
3258;121
3259;134
3260;154
3261;137
3262;396
3263;134
3264;133
3265;152
3266;135
3267;147
3268;131
3269;134
3270;129
3271;136
3272;154
3273;140
3274;131
3275;127
3276;130
3277;142
3278;143
3279;139
3280;127
3281;148
3282;128
3283;125
3284;131
3285;127
3286;181
3287;151
3288;130
3289;140
3290;130
3291;135
3292;118
3293;124
3294;138
3295;145
3296;128
3297;135
3298;136
3299;133
3300;137
3301;148
3302;143
3303;231
3304;129
3305;155
3306;196
3307;116
3308;159
3309;125
3310;133
3311;140
3312;131
3313;151
3314;150
3315;130
3316;143
3317;140
3318;137
3319;129
3320;130
3321;160
3322;141
3323;133
3324;154
3325;140
3326;145
3327;133
3328;138
3329;138
3330;141
3331;157
3332;133
3333;139
3334;128
3335;133
3336;138
3337;130
3338;162
3339;137
3340;152
3341;149
3342;146
3343;136
3344;143
3345;128
3346;135
3347;133
3348;137
3349;134
3350;250
3351;123
3352;128
3353;146
3354;141
3355;133
3356;140
3357;128
3358;150
3359;131
3360;134
3361;131
3362;140
3363;134
3364;141
3365;143
3366;144
3367;143
3368;138
3369;138
3370;150
3371;127
3372;135
3373;140
3374;150
3375;127
3376;140
3377;132
3378;181
3379;138
3380;128
3381;147
3382;138
3383;137
3384;203
3385;142
3386;259
3387;140
3388;134
3389;126
3390;140
3391;129
3392;164
3393;139
3394;256
3395;140
3396;153
3397;141
3398;148
3399;143
3400;170
3401;158
3402;147
3403;147
3404;124
3405;147
3406;132
3407;132
3408;176
3409;155
3410;143
3411;118
3412;129
3413;169
3414;144
3415;135
3416;135
3417;135
3418;117
3419;148
3420;128
3421;130
3422;141
3423;154
3424;139
3425;136
3426;119
3427;137
3428;125
3429;148
3430;133
3431;142
3432;136
3433;134
3434;136
3435;130
3436;153
3437;144
3438;113
3439;143
3440;135
3441;146
3442;120
3443;143
3444;142
3445;138
3446;361
3447;133
3448;132
3449;131
3450;164
3451;140
3452;131
3453;130
3454;139
3455;120
3456;152
3457;144
3458;133
3459;124
3460;141
3461;157
3462;129
3463;144
3464;138
3465;136
3466;140
3467;137
3468;132
3469;148
3470;147
3471;141
3472;132
3473;123
3474;135
3475;128
3476;135
3477;138
3478;132
3479;129
3480;145
3481;162
3482;125
3483;148
3484;144
3485;129
3486;130
3487;134
3488;144
3489;156
3490;127
3491;150
3492;146
3493;147
3494;133
3495;136
3496;129
3497;118
3498;138
3499;159
3500;136
3501;136
3502;128
3503;146
3504;142
3505;139
3506;128
3507;134
3508;143
3509;130
3510;139
3511;144
3512;132
3513;134
3514;161
3515;133
3516;140
3517;129
3518;139
3519;107
3520;139
3521;140
3522;141
3523;141
3524;130
3525;138
3526;146
3527;125
3528;130
3529;134
3530;182
3531;141
3532;133
3533;132
3534;259
3535;140
3536;133
3537;134
3538;137
3539;138
3540;141
3541;147
3542;139
3543;135
3544;128
3545;146
3546;114
3547;152
3548;125
3549;143
3550;128
3551;140
3552;135
3553;136
3554;151
3555;153
3556;157
3557;127
3558;141
3559;136
3560;129
3561;149
3562;136
3563;130
3564;144
3565;173
3566;129
3567;125
3568;149
3569;134
3570;165
3571;142
3572;190
3573;138
3574;137
3575;139
3576;156
3577;142
3578;158
3579;161
3580;143
3581;143
3582;115
3583;130
3584;134
3585;115
3586;144
3587;129
3588;135
3589;147
3590;160
3591;126
3592;127
3593;144
3594;168
3595;136
3596;158
3597;135
3598;131
3599;148
3600;135
3601;127
3602;173
3603;174
3604;127
3605;159
3606;138
3607;172
3608;138
3609;129
3610;141
3611;149
3612;140
3613;133
3614;135
3615;144
3616;153
3617;154
3618;150
3619;132
3620;143
3621;157
3622;132
3623;175
3624;176
3625;125
3626;144
3627;138
3628;130
3629;126
3630;187
3631;144
3632;136
3633;132
3634;138
3635;131
3636;131
3637;134
3638;165
3639;132
3640;150
3641;137
3642;277
3643;130
3644;135
3645;132
3646;142
3647;137
3648;130
3649;189
3650;166
3651;139
3652;136
3653;152
3654;130
3655;138
3656;132
3657;116
3658;139
3659;130
3660;129
3661;137
3662;328
3663;142
3664;141
3665;147
3666;128
3667;124
3668;137
3669;151
3670;164
3671;151
3672;148
3673;152
3674;142
3675;142
3676;134
3677;150
3678;134
3679;144
3680;140
3681;141
3682;174
3683;143
3684;145
3685;144
3686;176
3687;132
3688;135
3689;134
3690;177
3691;146
3692;135
3693;137
3694;145
3695;135
3696;143
3697;134
3698;290
3699;132
3700;135
3701;135
3702;168
3703;145
3704;137
3705;141
3706;133
3707;130
3708;146
3709;122
3710;154
3711;136
3712;140
3713;183
3714;144
3715;162
3716;135
3717;137
3718;149
3719;127
3720;137
3721;142
3722;143
3723;166
3724;237
3725;139
3726;140
3727;132
3728;137
3729;141
3730;128
3731;136
3732;136
3733;140
3734;137
3735;142
3736;155
3737;145
3738;142
3739;135
3740;148
3741;136
3742;148
3743;146
3744;133
3745;140
3746;129
3747;126
3748;149
3749;135
3750;137
3751;168
3752;136
3753;136
3754;142
3755;155
3756;131
3757;141
3758;136
3759;149
3760;135
3761;157
3762;134
3763;140
3764;142
3765;165
3766;134
3767;140
3768;153
3769;170
3770;130
3771;140
3772;181
3773;151
3774;139
3775;146
3776;143
3777;169
3778;132
3779;120
3780;156
3781;128
3782;138
3783;132
3784;134
3785;149
3786;146
3787;132
3788;142
3789;138
3790;139
3791;139
3792;139
3793;174
3794;134
3795;148
3796;138
3797;155
3798;142
3799;153
3800;140
3801;145
3802;166
3803;132
3804;175
3805;116
3806;166
3807;141
3808;138
3809;127
3810;139
3811;149
3812;138
3813;140
3814;135
3815;149
3816;174
3817;135
3818;142
3819;144
3820;148
3821;161
3822;156
3823;130
3824;143
3825;142
3826;134
3827;140
3828;137
3829;130
3830;142
3831;145
3832;143
3833;152
3834;145
3835;133
3836;148
3837;147
3838;136
3839;134
3840;188
3841;167
3842;140
3843;131
3844;130
3845;132
3846;149
3847;132
3848;133
3849;132
3850;161
3851;145
3852;154
3853;178
3854;161
3855;152
3856;137
3857;159
3858;132
3859;145
3860;134
3861;145
3862;143
3863;145
3864;136
3865;136
3866;133
3867;135
3868;129
3869;132
3870;119
3871;136
3872;138
3873;133
3874;150
3875;146
3876;138
3877;135
3878;131
3879;146
3880;139
3881;152
3882;140
3883;127
3884;140
3885;166
3886;119
3887;134
3888;141
3889;133
3890;139
3891;156
3892;167
3893;141
3894;151
3895;133
3896;134
3897;132
3898;150
3899;144
3900;136
3901;142
3902;149
3903;149
3904;134
3905;134
3906;134
3907;126
3908;148
3909;136
3910;131
3911;136
3912;129
3913;139
3914;130
3915;136
3916;135
3917;138
3918;142
3919;137
3920;160
3921;139
3922;257
3923;137
3924;140
3925;159
3926;144
3927;143
3928;144
3929;144
3930;138
3931;147
3932;139
3933;154
3934;137
3935;137
3936;164
3937;147
3938;150
3939;157
3940;151
3941;140
3942;134
3943;146
3944;133
3945;141
3946;158
3947;133
3948;146
3949;148
3950;152
3951;136
3952;133
3953;151
3954;132
3955;137
3956;139
3957;141
3958;259
3959;161
3960;146
3961;143
3962;141
3963;134
3964;137
3965;143
3966;142
3967;143
3968;147
3969;158
3970;137
3971;136
3972;147
3973;127
3974;139
3975;128
3976;124
3977;133
3978;133
3979;142
3980;138
3981;148
3982;155
3983;146
3984;133
3985;138
3986;139
3987;157
3988;128
3989;162
3990;143
3991;122
3992;134
3993;135
3994;134
3995;142
3996;146
3997;142
3998;135
3999;144
4000;136
4001;143
4002;141
4003;141
4004;172
4005;141
4006;147
4007;151
4008;140
4009;151
4010;171
4011;131
4012;139
4013;136
4014;125
4015;160
4016;151
4017;132
4018;141
4019;148
4020;158
4021;138
4022;127
4023;150
4024;155
4025;137
4026;135
4027;140
4028;165
4029;145
4030;139
4031;158
4032;145
4033;133
4034;137
4035;138
4036;139
4037;144
4038;141
4039;166
4040;149
4041;128
4042;137
4043;135
4044;165
4045;141
4046;139
4047;139
4048;137
4049;141
4050;132
4051;139
4052;133
4053;149
4054;160
4055;142
4056;134
4057;153
4058;148
4059;134
4060;126
4061;149
4062;139
4063;139
4064;120
4065;135
4066;134
4067;160
4068;138
4069;135
4070;122
4071;137
4072;132
4073;139
4074;141
4075;141
4076;155
4077;136
4078;147
4079;208
4080;147
4081;135
4082;141
4083;135
4084;160
4085;139
4086;153
4087;139
4088;150
4089;139
4090;141
4091;165
4092;140
4093;141
4094;130
4095;139
4096;144
4097;149
4098;148
4099;147
4100;126
4101;142
4102;148
4103;134
4104;136
4105;137
4106;151
4107;145
4108;124
4109;135
4110;135
4111;139
4112;143
4113;138
4114;152
4115;171
4116;133
4117;130
4118;142
4119;143
4120;142
4121;142
4122;136
4123;124
4124;158
4125;133
4126;138
4127;135
4128;136
4129;141
4130;138
4131;249
4132;135
4133;145
4134;140
4135;136
4136;135
4137;136
4138;134
4139;139
4140;158
4141;141
4142;151
4143;144
4144;135
4145;138
4146;134
4147;147
4148;133
4149;146
4150;145
4151;139
4152;142
4153;143
4154;160
4155;135
4156;146
4157;136
4158;141
4159;162
4160;170
4161;145
4162;181
4163;124
4164;147
4165;143
4166;159
4167;170
4168;153
4169;137
4170;145
4171;147
4172;146
4173;144
4174;142
4175;143
4176;152
4177;114
4178;145
4179;145
4180;145
4181;139
4182;164
4183;147
4184;151
4185;117
4186;138
4187;144
4188;122
4189;136
4190;138
4191;154
4192;152
4193;145
4194;135
4195;134
4196;135
4197;142
4198;144
4199;146
4200;137
4201;137
4202;140
4203;155
4204;139
4205;143
4206;167
4207;158
4208;142
4209;156
4210;155
4211;144
4212;180
4213;146
4214;154
4215;142
4216;164
4217;141
4218;149
4219;138
4220;138
4221;165
4222;135
4223;163
4224;147
4225;134
4226;137
4227;137
4228;146
4229;143
4230;150
4231;153
4232;135
4233;156
4234;153
4235;146
4236;134
4237;146
4238;140
4239;137
4240;187
4241;156
4242;118
4243;148
4244;146
4245;153
4246;172
4247;140
4248;146
4249;138
4250;143
4251;160
4252;138
4253;146
4254;147
4255;157
4256;142
4257;148
4258;137
4259;138
4260;139
4261;137
4262;162
4263;136
4264;149
4265;131
4266;132
4267;138
4268;131
4269;144
4270;120
4271;134
4272;138
4273;152
4274;133
4275;141
4276;142
4277;139
4278;142
4279;159
4280;157
4281;260
4282;144
4283;144
4284;138
4285;168
4286;140
4287;131
4288;140
4289;142
4290;137
4291;139
4292;140
4293;148
4294;157
4295;137
4296;143
4297;149
4298;126
4299;143
4300;148
4301;145
4302;155
4303;132
4304;150
4305;276
4306;164
4307;143
4308;142
4309;144
4310;168
4311;144
4312;146
4313;133
4314;159
4315;140
4316;147
4317;140
4318;142
4319;151
4320;148
4321;132
4322;170
4323;150
4324;141
4325;146
4326;157
4327;147
4328;147
4329;160
4330;142
4331;137
4332;166
4333;160
4334;135
4335;143
4336;166
4337;163
4338;170
4339;144
4340;149
4341;150
4342;131
4343;138
4344;163
4345;137
4346;152
4347;143
4348;141
4349;156
4350;171
4351;136
4352;145
4353;169
4354;131
4355;134
4356;141
4357;219
4358;146
4359;131
4360;135
4361;162
4362;126
4363;177
4364;136
4365;142
4366;150
4367;147
4368;169
4369;120
4370;153
4371;150
4372;139
4373;147
4374;139
4375;142
4376;142
4377;137
4378;143
4379;130
4380;141
4381;150
4382;156
4383;140
4384;160
4385;135
4386;150
4387;142
4388;136
4389;147
4390;143
4391;150
4392;138
4393;157
4394;164
4395;129
4396;143
4397;144
4398;142
4399;145
4400;147
4401;144
4402;188
4403;144
4404;154
4405;165
4406;156
4407;142
4408;155
4409;184
4410;155
4411;133
4412;154
4413;180
4414;157
4415;142
4416;144
4417;157
4418;164
4419;171
4420;160
4421;140
4422;141
4423;138
4424;145
4425;144
4426;177
4427;138
4428;142
4429;138
4430;145
4431;150
4432;145
4433;146
4434;182
4435;149
4436;138
4437;127
4438;151
4439;172
4440;143
4441;143
4442;180
4443;140
4444;145
4445;140
4446;125
4447;177
4448;158
4449;131
4450;145
4451;142
4452;165
4453;133
4454;122
4455;142
4456;133
4457;140
4458;165
4459;138
4460;157
4461;156
4462;139
4463;161
4464;160
4465;143
4466;152
4467;141
4468;147
4469;181
4470;139
4471;132
4472;152
4473;168
4474;142
4475;150
4476;146
4477;151
4478;144
4479;145
4480;141
4481;149
4482;146
4483;161
4484;140
4485;150
4486;137
4487;149
4488;165
4489;140
4490;144
4491;182
4492;155
4493;148
4494;125
4495;161
4496;146
4497;159
4498;159
4499;164
4500;171
4501;150
4502;145
4503;188
4504;139
4505;147
4506;274
4507;139
4508;145
4509;155
4510;161
4511;156
4512;148
4513;149
4514;146
4515;140
4516;158
4517;147
4518;153
4519;156
4520;159
4521;154
4522;152
4523;144
4524;147
4525;158
4526;150
4527;154
4528;152
4529;164
4530;149
4531;162
4532;149
4533;151
4534;144
4535;151
4536;145
4537;154
4538;154
4539;152
4540;151
4541;149
4542;145
4543;148
4544;140
4545;185
4546;180
4547;141
4548;140
4549;199
4550;153
4551;157
4552;148
4553;173
4554;150
4555;154
4556;160
4557;141
4558;169
4559;157
4560;144
4561;136
4562;194
4563;153
4564;140
4565;147
4566;151
4567;139
4568;152
4569;119
4570;338
4571;138
4572;147
4573;139
4574;158
4575;145
4576;170
4577;151
4578;145
4579;152
4580;158
4581;153
4582;156
4583;148
4584;149
4585;156
4586;152
4587;148
4588;133
4589;146
4590;176
4591;147
4592;151
4593;151
4594;146
4595;147
4596;141
4597;167
4598;153
4599;163
4600;151
4601;146
4602;148
4603;154
4604;150
4605;152
4606;145
4607;154
4608;143
4609;147
4610;153
4611;147
4612;136
4613;148
4614;150
4615;148
4616;174
4617;142
4618;142
4619;142
4620;163
4621;138
4622;124
4623;150
4624;161
4625;140
4626;135
4627;140
4628;174
4629;146
4630;160
4631;154
4632;146
4633;170
4634;156
4635;151
4636;148
4637;163
4638;144
4639;148
4640;138
4641;155
4642;146
4643;150
4644;153
4645;150
4646;148
4647;166
4648;161
4649;192
4650;137
4651;159
4652;144
4653;154
4654;146
4655;128
4656;143
4657;149
4658;139
4659;129
4660;153
4661;143
4662;142
4663;149
4664;175
4665;139
4666;153
4667;161
4668;153
4669;153
4670;146
4671;150
4672;145
4673;151
4674;152
4675;149
4676;163
4677;156
4678;144
4679;154
4680;147
4681;158
4682;147
4683;159
4684;179
4685;146
4686;143
4687;166
4688;145
4689;155
4690;151
4691;170
4692;153
4693;154
4694;157
4695;123
4696;147
4697;140
4698;144
4699;148
4700;146
4701;142
4702;149
4703;166
4704;146
4705;166
4706;141
4707;142
4708;161
4709;150
4710;144
4711;154
4712;163
4713;153
4714;150
4715;181
4716;153
4717;148
4718;161
4719;151
4720;157
4721;142
4722;158
4723;156
4724;143
4725;149
4726;146
4727;147
4728;176
4729;149
4730;136
4731;146
4732;154
4733;145
4734;144
4735;164
4736;158
4737;151
4738;143
4739;147
4740;132
4741;167
4742;142
4743;136
4744;150
4745;175
4746;135
4747;166
4748;138
4749;143
4750;150
4751;147
4752;127
4753;141
4754;150
4755;154
4756;143
4757;137
4758;151
4759;170
4760;144
4761;141
4762;147
4763;141
4764;157
4765;146
4766;153
4767;175
4768;149
4769;148
4770;153
4771;153
4772;373
4773;149
4774;148
4775;145
4776;151
4777;149
4778;167
4779;159
4780;178
4781;152
4782;159
4783;154
4784;142
4785;140
4786;148
4787;205
4788;166
4789;152
4790;142
4791;146
4792;144
4793;160
4794;140
4795;163
4796;140
4797;154
4798;150
4799;170
4800;136
4801;144
4802;139
4803;141
4804;157
4805;141
4806;148
4807;166
4808;149
4809;137
4810;216
4811;134
4812;167
4813;150
4814;146
4815;138
4816;152
4817;145
4818;157
4819;150
4820;151
4821;146
4822;160
4823;144
4824;154
4825;140
4826;420
4827;176
4828;138
4829;162
4830;153
4831;171
4832;150
4833;156
4834;151
4835;173
4836;154
4837;154
4838;139
4839;163
4840;147
4841;168
4842;154
4843;183
4844;145
4845;140
4846;139
4847;149
4848;152
4849;144
4850;143
4851;175
4852;155
4853;152
4854;151
4855;151
4856;162
4857;187
4858;148
4859;159
4860;154
4861;140
4862;166
4863;146
4864;153
4865;142
4866;146
4867;151
4868;146
4869;145
4870;175
4871;154
4872;163
4873;175
4874;150
4875;151
4876;159
4877;158
4878;158
4879;154
4880;153
4881;154
4882;159
4883;154
4884;150
4885;160
4886;159
4887;157
4888;157
4889;160
4890;155
4891;144
4892;145
4893;140
4894;146
4895;173
4896;151
4897;150
4898;147
4899;140
4900;159
4901;143
4902;157
4903;166
4904;146
4905;129
4906;152
4907;143
4908;164
4909;162
4910;146
4911;166
4912;144
4913;139
4914;153
4915;148
4916;189
4917;446
4918;149
4919;151
4920;149
4921;151
4922;157
4923;146
4924;159
4925;149
4926;149
4927;153
4928;142
4929;145
4930;148
4931;149
4932;151
4933;154
4934;152
4935;157
4936;176
4937;158
4938;164
4939;170
4940;143
4941;141
4942;146
4943;145
4944;181
4945;147
4946;168
4947;166
4948;151
4949;171
4950;160
4951;138
4952;160
4953;156
4954;142
4955;146
4956;161
4957;152
4958;152
4959;167
4960;147
4961;148
4962;146
4963;154
4964;161
4965;162
4966;153
4967;158
4968;146
4969;155
4970;164
4971;184
4972;160
4973;146
4974;140
4975;162
4976;140
4977;149
4978;153
4979;146
4980;143
4981;188
4982;142
4983;168
4984;195
4985;153
4986;148
4987;167
4988;147
4989;154
4990;149
4991;159
4992;143
4993;150
4994;180
4995;180
4996;139
4997;137
4998;129
4999;155
5000;161
